sample name,peak location (cm^-1),temperature (Celsius),hours dehydrated,traverse direction,raypath direction,position (microns),area (cm^-2) or height (/cm),area/initial or height/initial,FTIR spectrum filename,
kiki,3525,800.0,68.0,a,b,818.4,1.077,0.428,Kiki_8hr_a18.csv,
kiki,3525,800.0,68.0,a,b,918.4,1.091,0.433,Kiki_8hr_a19.csv,
kiki,3525,800.0,68.0,a,b,981.6,1.000,0.396,Kiki_8hr_a20.csv,
kiki,3525,800.0,68.0,b,c,-486.5,0.880,0.288,Kiki_8hr_c01.csv,
kiki,3525,800.0,68.0,b,c,-386.5,0.916,0.299,Kiki_8hr_c02.csv,
kiki,3525,800.0,68.0,b,c,-286.5,0.951,0.310,Kiki_8hr_c03.csv,
kiki,3525,800.0,68.0,b,c,-186.5,0.991,0.322,Kiki_8hr_c04.csv,
kiki,3525,800.0,68.0,b,c,-86.5,1.010,0.327,Kiki_8hr_c05.csv,
kiki,3525,800.0,68.0,b,c,13.5,1.057,0.341,Kiki_8hr_c06.csv,
kiki,3525,800.0,68.0,b,c,113.5,1.067,0.343,Kiki_8hr_c07.csv,
kiki,3525,800.0,68.0,b,c,213.5,1.022,0.328,Kiki_8hr_c08.csv,
kiki,3525,800.0,68.0,b,c,313.5,1.024,0.327,Kiki_8hr_c09.csv,
kiki,3525,800.0,68.0,b,c,413.5,1.049,0.335,Kiki_8hr_c10.csv,
kiki,3525,800.0,68.0,b,c,513.5,1.049,0.333,Kiki_8hr_c11.csv,
kiki,3525,800.0,68.0,b,c,613.5,1.016,0.322,Kiki_8hr_c12.csv,
kiki,3525,800.0,68.0,c,b,-596.9,0.857,0.409,Kiki_8hr_b01.csv,
kiki,3525,800.0,68.0,c,b,-496.9,0.950,0.444,Kiki_8hr_b02.csv,
kiki,3525,800.0,68.0,c,b,-396.9,0.977,0.447,Kiki_8hr_b03.csv,
kiki,3525,800.0,68.0,c,b,-296.9,0.989,0.443,Kiki_8hr_b04.csv,
kiki,3525,800.0,68.0,c,b,-196.9,1.043,0.457,Kiki_8hr_b05.csv,
kiki,3525,800.0,68.0,c,b,-96.9,1.065,0.455,Kiki_8hr_b06.csv,
kiki,3525,800.0,68.0,c,b,3.1,1.096,0.457,Kiki_8hr_b07.csv,
kiki,3525,800.0,68.0,c,b,103.1,1.027,0.418,Kiki_8hr_b08.csv,
kiki,3525,800.0,68.0,c,b,203.1,1.045,0.416,Kiki_8hr_b09.csv,
kiki,3525,800.0,68.0,c,b,303.1,1.043,0.404,Kiki_8hr_b10.csv,
kiki,3525,800.0,68.0,c,b,403.1,1.087,0.410,Kiki_8hr_b11.csv,
kiki,3525,800.0,68.0,c,b,503.1,1.074,0.395,Kiki_8hr_b12.csv,
kiki,3525,1000.0,68.0,a,b,-981.6,0.236,0.092,Kiki_1000C_3hr_a01.csv,
kiki,3525,1000.0,68.0,a,b,-881.6,0.387,0.151,Kiki_1000C_3hr_a02.csv,
kiki,3525,1000.0,68.0,a,b,-681.6,0.506,0.200,Kiki_1000C_3hr_a03.csv,
kiki,3525,1000.0,68.0,a,b,-481.6,0.626,0.249,Kiki_1000C_3hr_a05.csv,
kiki,3525,1000.0,68.0,a,b,-281.6,0.757,0.305,Kiki_1000C_3hr_a07.csv,
kiki,3525,1000.0,68.0,a,b,-81.6,0.819,0.333,Kiki_1000C_3hr_a09.csv,
kiki,3525,1000.0,68.0,a,b,68.4,0.819,0.336,Kiki_1000C_3hr_a1011.csv,
kiki,3525,1000.0,68.0,a,b,318.4,0.835,0.346,Kiki_1000C_3hr_a13.csv,
kiki,3525,1000.0,68.0,a,b,518.4,0.766,0.321,Kiki_1000C_3hr_a15.csv,
kiki,3525,1000.0,68.0,a,b,718.4,0.551,0.233,Kiki_1000C_3hr_a17.csv,
kiki,3525,1000.0,68.0,a,b,818.4,0.481,0.205,Kiki_1000C_3hr_a18.csv,
kiki,3525,1000.0,68.0,a,b,918.4,0.405,0.173,Kiki_1000C_3hr_a19.csv,
kiki,3525,1000.0,68.0,a,b,981.6,0.324,0.139,Kiki_1000C_3hr_a20.csv,
kiki,3525,1000.0,68.0,b,c,-486.5,0.375,0.168,Kiki_1000C_3hr_c01.csv,
kiki,3525,1000.0,68.0,b,c,-386.5,0.474,0.211,Kiki_1000C_3hr_c02.csv,
kiki,3525,1000.0,68.0,b,c,-286.5,0.530,0.234,Kiki_1000C_3hr_c03.csv,
kiki,3525,1000.0,68.0,b,c,-186.5,0.553,0.242,Kiki_1000C_3hr_c04.csv,
kiki,3525,1000.0,68.0,b,c,-86.5,0.564,0.245,Kiki_1000C_3hr_c05.csv,
kiki,3525,1000.0,68.0,b,c,13.5,0.576,0.248,Kiki_1000C_3hr_c06.csv,
kiki,3525,1000.0,68.0,b,c,113.5,0.586,0.251,Kiki_1000C_3hr_c07.csv,
kiki,3525,1000.0,68.0,b,c,213.5,0.582,0.247,Kiki_1000C_3hr_c08.csv,
kiki,3525,1000.0,68.0,b,c,313.5,0.561,0.236,Kiki_1000C_3hr_c09.csv,
kiki,3525,1000.0,68.0,b,c,413.5,0.528,0.220,Kiki_1000C_3hr_c10.csv,
kiki,3525,1000.0,68.0,b,c,513.5,0.454,0.188,Kiki_1000C_3hr_c11.csv,
kiki,3525,1000.0,68.0,b,c,613.5,0.403,0.165,Kiki_1000C_3hr_c12.csv,
kiki,3525,1000.0,68.0,c,b,-596.9,0.707,0.216,Kiki_1000C_3hr_b01.csv,
kiki,3525,1000.0,68.0,c,b,-496.9,0.819,0.253,Kiki_1000C_3hr_b02.csv,
kiki,3525,1000.0,68.0,c,b,-396.9,0.972,0.303,Kiki_1000C_3hr_b03.csv,
kiki,3525,1000.0,68.0,c,b,-296.9,1.038,0.327,Kiki_1000C_3hr_b04.csv,
kiki,3525,1000.0,68.0,c,b,-196.9,1.039,0.331,Kiki_1000C_3hr_b05.csv,
kiki,3525,1000.0,68.0,c,b,-96.9,1.034,0.332,Kiki_1000C_3hr_b06.csv,
kiki,3525,1000.0,68.0,c,b,3.1,1.005,0.326,Kiki_1000C_3hr_b07.csv,
kiki,3525,1000.0,68.0,c,b,103.1,0.953,0.312,Kiki_1000C_3hr_b08.csv,
kiki,3525,1000.0,68.0,c,b,203.1,0.854,0.282,Kiki_1000C_3hr_b09.csv,
kiki,3525,1000.0,68.0,c,b,303.1,0.788,0.263,Kiki_1000C_3hr_b10.csv,
kiki,3525,1000.0,68.0,c,b,403.1,0.647,0.218,Kiki_1000C_3hr_b11.csv,
kiki,3525,1000.0,68.0,c,b,503.1,0.446,0.152,Kiki_1000C_3hr_b12.csv,
kiki,3525,1000.0,68.0,a,b,-981.6,0.163,0.063,Kiki_1000C_6hr_a01.csv,
kiki,3525,1000.0,68.0,a,b,-881.6,0.241,0.094,Kiki_1000C_6hr_a02.csv,
kiki,3525,1000.0,68.0,a,b,-681.6,0.280,0.111,Kiki_1000C_6hr_a03.csv,
kiki,3525,1000.0,68.0,a,b,-481.6,0.379,0.151,Kiki_1000C_6hr_a05.csv,
kiki,3525,1000.0,68.0,a,b,-281.6,0.389,0.157,Kiki_1000C_6hr_a07.csv,
kiki,3525,1000.0,68.0,a,b,-81.6,0.407,0.165,Kiki_1000C_6hr_a09.csv,
kiki,3525,1000.0,68.0,a,b,68.4,0.407,0.167,Kiki_1000C_6hr_a1011.csv,
kiki,3525,1000.0,68.0,a,b,318.4,0.425,0.176,Kiki_1000C_6hr_a13.csv,
kiki,3525,1000.0,68.0,a,b,518.4,0.390,0.164,Kiki_1000C_6hr_a15.csv,
kiki,3525,1000.0,68.0,a,b,718.4,0.253,0.107,Kiki_1000C_6hr_a17.csv,
kiki,3525,1000.0,68.0,a,b,818.4,0.200,0.085,Kiki_1000C_6hr_a18.csv,
kiki,3525,1000.0,68.0,a,b,918.4,0.176,0.075,Kiki_1000C_6hr_a19.csv,
kiki,3525,1000.0,68.0,a,b,981.6,0.118,0.050,Kiki_1000C_6hr_a20.csv,
kiki,3525,1000.0,68.0,b,c,-486.5,0.139,0.062,Kiki_1000C_6hr_c01.csv,
kiki,3525,1000.0,68.0,b,c,-386.5,0.174,0.077,Kiki_1000C_6hr_c02.csv,
kiki,3525,1000.0,68.0,b,c,-286.5,0.192,0.085,Kiki_1000C_6hr_c03.csv,
kiki,3525,1000.0,68.0,b,c,-186.5,0.214,0.094,Kiki_1000C_6hr_c04.csv,
kiki,3525,1000.0,68.0,b,c,-86.5,0.229,0.099,Kiki_1000C_6hr_c05.csv,
kiki,3525,1000.0,68.0,b,c,13.5,0.256,0.110,Kiki_1000C_6hr_c06.csv,
kiki,3525,1000.0,68.0,b,c,113.5,0.256,0.109,Kiki_1000C_6hr_c07.csv,
kiki,3525,1000.0,68.0,b,c,213.5,0.265,0.112,Kiki_1000C_6hr_c08.csv,
kiki,3525,1000.0,68.0,b,c,313.5,0.262,0.110,Kiki_1000C_6hr_c09.csv,
kiki,3525,1000.0,68.0,b,c,413.5,0.260,0.108,Kiki_1000C_6hr_c10.csv,
kiki,3525,1000.0,68.0,b,c,513.5,0.244,0.101,Kiki_1000C_6hr_c11.csv,
kiki,3525,1000.0,68.0,b,c,613.5,0.600,0.246,Kiki_1000C_6hr_c12.csv,
kiki,3525,1000.0,68.0,c,b,-596.9,0.199,0.061,Kiki_1000C_6hr_b01.csv,
kiki,3525,1000.0,68.0,c,b,-496.9,0.343,0.106,Kiki_1000C_6hr_b02.csv,
kiki,3525,1000.0,68.0,c,b,-396.9,0.409,0.128,Kiki_1000C_6hr_b03.csv,
kiki,3525,1000.0,68.0,c,b,-296.9,0.498,0.157,Kiki_1000C_6hr_b04.csv,
kiki,3525,1000.0,68.0,c,b,-196.9,0.543,0.173,Kiki_1000C_6hr_b05.csv,
kiki,3525,1000.0,68.0,c,b,-96.9,0.569,0.183,Kiki_1000C_6hr_b06.csv,
kiki,3525,1000.0,68.0,c,b,3.1,0.572,0.186,Kiki_1000C_6hr_b07.csv,
kiki,3525,1000.0,68.0,c,b,103.1,0.546,0.179,Kiki_1000C_6hr_b08.csv,
kiki,3525,1000.0,68.0,c,b,203.1,0.499,0.165,Kiki_1000C_6hr_b09.csv,
kiki,3525,1000.0,68.0,c,b,303.1,0.450,0.150,Kiki_1000C_6hr_b10.csv,
kiki,3525,1000.0,68.0,c,b,403.1,0.409,0.138,Kiki_1000C_6hr_b11.csv,
kiki,3525,1000.0,68.0,c,b,503.1,0.321,0.109,Kiki_1000C_6hr_b12.csv,
kiki,3525,1000.0,68.0,a,b,-981.6,0.151,0.059,Kiki_1000C_7hr_a01.csv,
kiki,3525,1000.0,68.0,a,b,-881.6,0.207,0.081,Kiki_1000C_7hr_a02.csv,
kiki,3525,1000.0,68.0,a,b,-681.6,0.199,0.078,Kiki_1000C_7hr_a03.csv,
kiki,3525,1000.0,68.0,a,b,-481.6,0.262,0.104,Kiki_1000C_7hr_a05.csv,
kiki,3525,1000.0,68.0,a,b,-281.6,0.280,0.113,Kiki_1000C_7hr_a07.csv,
kiki,3525,1000.0,68.0,a,b,-81.6,0.319,0.130,Kiki_1000C_7hr_a09.csv,
kiki,3525,1000.0,68.0,a,b,68.4,0.332,0.136,Kiki_1000C_7hr_a1011.csv,
kiki,3525,1000.0,68.0,a,b,318.4,0.280,0.116,Kiki_1000C_7hr_a13.csv,
kiki,3525,1000.0,68.0,a,b,518.4,0.277,0.116,Kiki_1000C_7hr_a15.csv,
kiki,3525,1000.0,68.0,a,b,718.4,0.242,0.102,Kiki_1000C_7hr_a17.csv,
kiki,3525,1000.0,68.0,a,b,818.4,0.209,0.089,Kiki_1000C_7hr_a18.csv,
kiki,3525,1000.0,68.0,a,b,918.4,0.195,0.083,Kiki_1000C_7hr_a19.csv,
kiki,3525,1000.0,68.0,a,b,981.6,0.152,0.065,Kiki_1000C_7hr_a20.csv,
kiki,3525,1000.0,68.0,b,c,-486.5,0.146,0.065,Kiki_1000C_7hr_c01.csv,
kiki,3525,1000.0,68.0,b,c,-386.5,0.182,0.081,Kiki_1000C_7hr_c02.csv,
kiki,3525,1000.0,68.0,b,c,-286.5,0.192,0.085,Kiki_1000C_7hr_c03.csv,
kiki,3525,1000.0,68.0,b,c,-186.5,0.207,0.091,Kiki_1000C_7hr_c04.csv,
kiki,3525,1000.0,68.0,b,c,-86.5,0.217,0.094,Kiki_1000C_7hr_c05.csv,
kiki,3525,1000.0,68.0,b,c,13.5,0.221,0.095,Kiki_1000C_7hr_c06.csv,
kiki,3525,1000.0,68.0,b,c,113.5,0.221,0.094,Kiki_1000C_7hr_c07.csv,
kiki,3525,1000.0,68.0,b,c,213.5,0.227,0.096,Kiki_1000C_7hr_c08.csv,
kiki,3525,1000.0,68.0,b,c,313.5,0.204,0.086,Kiki_1000C_7hr_c09.csv,
kiki,3525,1000.0,68.0,b,c,413.5,0.177,0.074,Kiki_1000C_7hr_c10.csv,
kiki,3525,1000.0,68.0,b,c,513.5,0.185,0.076,Kiki_1000C_7hr_c11.csv,
kiki,3525,1000.0,68.0,b,c,613.5,0.134,0.055,Kiki_1000C_7hr_c12.csv,
kiki,3525,1000.0,68.0,c,b,-596.9,0.296,0.090,Kiki_1000C_7hr_b01.csv,
kiki,3525,1000.0,68.0,c,b,-496.9,0.288,0.089,Kiki_1000C_7hr_b02.csv,
kiki,3525,1000.0,68.0,c,b,-396.9,0.386,0.120,Kiki_1000C_7hr_b03.csv,
kiki,3525,1000.0,68.0,c,b,-296.9,0.388,0.122,Kiki_1000C_7hr_b04.csv,
kiki,3525,1000.0,68.0,c,b,-196.9,0.478,0.152,Kiki_1000C_7hr_b05.csv,
kiki,3525,1000.0,68.0,c,b,-96.9,0.464,0.149,Kiki_1000C_7hr_b06.csv,
kiki,3525,1000.0,68.0,c,b,3.1,0.376,0.122,Kiki_1000C_7hr_b07.csv,
kiki,3525,1000.0,68.0,c,b,103.1,0.368,0.121,Kiki_1000C_7hr_b08.csv,
kiki,3525,1000.0,68.0,c,b,203.1,0.316,0.104,Kiki_1000C_7hr_b09.csv,
kiki,3525,1000.0,68.0,c,b,303.1,0.258,0.086,Kiki_1000C_7hr_b10.csv,
kiki,3525,1000.0,68.0,c,b,403.1,0.228,0.077,Kiki_1000C_7hr_b11.csv,
kiki,3525,1000.0,68.0,c,b,503.1,0.158,0.054,Kiki_1000C_7hr_b12.csv,
kiki,3525,1000.0,68.0,a,b,-981.6,0.120,0.046,Kiki_ox_1000C_1hr_a01.csv,
kiki,3525,1000.0,68.0,a,b,-881.6,0.164,0.064,Kiki_ox_1000C_1hr_a02.csv,
kiki,3525,1000.0,68.0,a,b,-681.6,0.160,0.063,Kiki_ox_1000C_1hr_a03.csv,
kiki,3525,1000.0,68.0,a,b,-481.6,0.176,0.070,Kiki_ox_1000C_1hr_a05.csv,
kiki,3525,1000.0,68.0,a,b,-281.6,0.286,0.115,Kiki_ox_1000C_1hr_a07.csv,
kiki,3525,1000.0,68.0,a,b,-81.6,0.235,0.095,Kiki_ox_1000C_1hr_a09.csv,
kiki,3525,1000.0,68.0,a,b,68.4,0.276,0.113,Kiki_ox_1000C_1hr_a1011.csv,
kiki,3525,1000.0,68.0,a,b,318.4,0.242,0.100,Kiki_ox_1000C_1hr_a13.csv,
kiki,3525,1000.0,68.0,a,b,518.4,0.210,0.088,Kiki_ox_1000C_1hr_a15.csv,
kiki,3525,1000.0,68.0,a,b,718.4,0.183,0.078,Kiki_ox_1000C_1hr_a17.csv,
kiki,3525,1000.0,68.0,a,b,818.4,0.163,0.069,Kiki_ox_1000C_1hr_a18.csv,
kiki,3525,1000.0,68.0,a,b,918.4,0.135,0.058,Kiki_ox_1000C_1hr_a19.csv,
kiki,3525,1000.0,68.0,a,b,981.6,0.103,0.044,Kiki_ox_1000C_1hr_a20.csv,
kiki,3525,1000.0,68.0,b,c,-486.5,0.035,0.016,Kiki_ox_1000C_1hr_c01.csv,
kiki,3525,1000.0,68.0,b,c,-386.5,0.079,0.035,Kiki_ox_1000C_1hr_c02.csv,
kiki,3525,1000.0,68.0,b,c,-286.5,0.105,0.047,Kiki_ox_1000C_1hr_c03.csv,
kiki,3525,1000.0,68.0,b,c,-186.5,0.129,0.057,Kiki_ox_1000C_1hr_c04.csv,
kiki,3525,1000.0,68.0,b,c,-86.5,0.112,0.049,Kiki_ox_1000C_1hr_c05.csv,
kiki,3525,1000.0,68.0,b,c,13.5,0.149,0.064,Kiki_ox_1000C_1hr_c06.csv,
kiki,3525,1000.0,68.0,b,c,113.5,0.145,0.062,Kiki_ox_1000C_1hr_c07.csv,
kiki,3525,1000.0,68.0,b,c,213.5,0.142,0.060,Kiki_ox_1000C_1hr_c08.csv,
kiki,3525,1000.0,68.0,b,c,313.5,0.150,0.063,Kiki_ox_1000C_1hr_c09.csv,
kiki,3525,1000.0,68.0,b,c,413.5,0.163,0.068,Kiki_ox_1000C_1hr_c10.csv,
kiki,3525,1000.0,68.0,b,c,513.5,0.143,0.059,Kiki_ox_1000C_1hr_c11.csv,
kiki,3525,1000.0,68.0,b,c,613.5,0.122,0.050,Kiki_ox_1000C_1hr_c12.csv,
kiki,3525,1000.0,68.0,c,b,-596.9,0.367,0.112,Kiki_ox_1000C_1hr_b01.csv,
kiki,3525,1000.0,68.0,c,b,-496.9,0.218,0.067,Kiki_ox_1000C_1hr_b02.csv,
kiki,3525,1000.0,68.0,c,b,-396.9,0.194,0.060,Kiki_ox_1000C_1hr_b03.csv,
kiki,3525,1000.0,68.0,c,b,-296.9,0.266,0.084,Kiki_ox_1000C_1hr_b04.csv,
kiki,3525,1000.0,68.0,c,b,-196.9,0.244,0.078,Kiki_ox_1000C_1hr_b05.csv,
kiki,3525,1000.0,68.0,c,b,-96.9,0.279,0.089,Kiki_ox_1000C_1hr_b06.csv,
kiki,3525,1000.0,68.0,c,b,3.1,0.264,0.086,Kiki_ox_1000C_1hr_b07.csv,
kiki,3525,1000.0,68.0,c,b,103.1,0.216,0.071,Kiki_ox_1000C_1hr_b08.csv,
kiki,3525,1000.0,68.0,c,b,203.1,0.178,0.059,Kiki_ox_1000C_1hr_b09.csv,
kiki,3525,1000.0,68.0,c,b,303.1,0.150,0.050,Kiki_ox_1000C_1hr_b10.csv,
kiki,3525,1000.0,68.0,c,b,403.1,0.146,0.049,Kiki_ox_1000C_1hr_b11.csv,
kiki,3525,1000.0,68.0,c,b,503.1,0.087,0.030,Kiki_ox_1000C_1hr_b12.csv,
kiki,3356,800.0,68.0,a,b,-831.6,0.972,0.150,Kiki1_init_a1.csv,
kiki,3356,800.0,68.0,a,b,-554.4,1.043,0.171,Kiki1_init_a2.csv,
kiki,3356,800.0,68.0,a,b,-277.2,1.013,0.175,Kiki1_init_a3.csv,
kiki,3356,800.0,68.0,a,b,0.0,0.983,0.179,Kiki1_init_a4.csv,
kiki,3356,800.0,68.0,a,b,277.2,0.965,0.185,Kiki1_init_a5.csv,
kiki,3356,800.0,68.0,a,b,554.4,1.021,0.205,Kiki1_init_a6.csv,
kiki,3356,800.0,68.0,a,b,831.6,1.003,0.211,Kiki1_init_a7.csv,
kiki,3356,800.0,68.0,b,c,-336.5,0.966,0.123,Kiki1_init_c1.csv,
kiki,3356,800.0,68.0,b,c,-208.8,1.025,0.132,Kiki1_init_c2.csv,
kiki,3356,800.0,68.0,b,c,-81.1,1.013,0.133,Kiki1_init_c3.csv,
kiki,3356,800.0,68.0,b,c,46.6,1.009,0.134,Kiki1_init_c4.csv,
kiki,3356,800.0,68.0,b,c,174.2,0.997,0.134,Kiki1_init_c5.csv,
kiki,3356,800.0,68.0,b,c,301.9,0.997,0.135,Kiki1_init_c6.csv,
kiki,3356,800.0,68.0,b,c,429.6,1.004,0.138,Kiki1_init_c7.csv,
kiki,3356,800.0,68.0,b,c,557.3,0.990,0.137,Kiki1_init_c8.csv,
kiki,3356,800.0,68.0,c,b,-246.9,0.979,0.170,Kiki1_init_b3.csv,
kiki,3356,800.0,68.0,c,b,-89.2,1.005,0.165,Kiki1_init_b4.csv,
kiki,3356,800.0,68.0,c,b,68.4,1.061,0.164,Kiki1_init_b5.csv,
kiki,3356,800.0,68.0,c,b,226.1,0.955,0.138,Kiki1_init_b6.csv,
kiki,3356,800.0,68.0,a,b,-981.6,0.482,0.072,Kiki_1hr_a01.csv,
kiki,3356,800.0,68.0,a,b,-881.6,0.550,0.084,Kiki_1hr_a02.csv,
kiki,3356,800.0,68.0,a,b,-681.6,0.428,0.068,Kiki_1hr_a03.csv,
kiki,3356,800.0,68.0,a,b,-481.6,0.542,0.090,Kiki_1hr_a05.csv,
kiki,3356,800.0,68.0,a,b,-281.6,0.428,0.074,Kiki_1hr_a07.csv,
kiki,3356,800.0,68.0,a,b,-81.6,0.355,0.064,Kiki_1hr_a09.csv,
kiki,3356,800.0,68.0,a,b,68.4,0.375,0.069,Kiki_1hr_a1011.csv,
kiki,3356,800.0,68.0,a,b,318.4,0.337,0.065,Kiki_1hr_a13.csv,
kiki,3356,800.0,68.0,a,b,518.4,0.317,0.063,Kiki_1hr_a15.csv,
kiki,3356,800.0,68.0,a,b,718.4,0.284,0.059,Kiki_1hr_a17.csv,
kiki,3356,800.0,68.0,a,b,818.4,0.291,0.061,Kiki_1hr_a18.csv,
kiki,3356,800.0,68.0,a,b,918.4,0.242,0.052,Kiki_1hr_a19.csv,
kiki,3356,800.0,68.0,a,b,981.6,0.366,0.079,Kiki_1hr_a20.csv,
kiki,3356,800.0,68.0,b,c,-486.5,0.623,0.078,Kiki_1hr_c01.csv,
kiki,3356,800.0,68.0,b,c,-386.5,0.653,0.083,Kiki_1hr_c02.csv,
kiki,3356,800.0,68.0,b,c,-286.5,0.563,0.072,Kiki_1hr_c03.csv,
kiki,3356,800.0,68.0,b,c,-186.5,0.596,0.077,Kiki_1hr_c04.csv,
kiki,3356,800.0,68.0,b,c,-86.5,0.537,0.070,Kiki_1hr_c05.csv,
kiki,3356,800.0,68.0,b,c,13.5,0.470,0.062,Kiki_1hr_c06.csv,
kiki,3356,800.0,68.0,b,c,113.5,0.520,0.069,Kiki_1hr_c07.csv,
kiki,3356,800.0,68.0,b,c,213.5,0.533,0.072,Kiki_1hr_c08.csv,
kiki,3356,800.0,68.0,b,c,313.5,0.468,0.063,Kiki_1hr_c09.csv,
kiki,3356,800.0,68.0,b,c,413.5,0.479,0.066,Kiki_1hr_c10.csv,
kiki,3356,800.0,68.0,b,c,513.5,0.458,0.063,Kiki_1hr_c11.csv,
kiki,3356,800.0,68.0,b,c,613.5,0.502,0.070,Kiki_1hr_c12.csv,
kiki,3356,800.0,68.0,c,b,-596.9,0.507,0.099,Kiki_1hr_b01.csv,
kiki,3356,800.0,68.0,c,b,-496.9,0.590,0.111,Kiki_1hr_b02.csv,
kiki,3356,800.0,68.0,c,b,-396.9,0.575,0.105,Kiki_1hr_b03.csv,
kiki,3356,800.0,68.0,c,b,-296.9,0.656,0.116,Kiki_1hr_b04.csv,
kiki,3356,800.0,68.0,c,b,-196.9,0.634,0.108,Kiki_1hr_b05.csv,
kiki,3356,800.0,68.0,c,b,-96.9,0.682,0.112,Kiki_1hr_b06.csv,
kiki,3356,800.0,68.0,c,b,3.1,0.634,0.100,Kiki_1hr_b07.csv,
kiki,3356,800.0,68.0,c,b,103.1,0.692,0.105,Kiki_1hr_b08.csv,
kiki,3356,800.0,68.0,c,b,203.1,0.702,0.103,Kiki_1hr_b09.csv,
kiki,3356,800.0,68.0,c,b,303.1,0.780,0.109,Kiki_1hr_b10.csv,
kiki,3356,800.0,68.0,c,b,403.1,0.629,0.084,Kiki_1hr_b11.csv,
kiki,3356,800.0,68.0,c,b,503.1,0.656,0.084,Kiki_1hr_b12.csv,
kiki,3356,800.0,68.0,a,b,-981.6,0.473,0.071,Kiki_8hr_a01.csv,
kiki,3356,800.0,68.0,a,b,-881.6,0.639,0.098,Kiki_8hr_a02.csv,
kiki,3356,800.0,68.0,a,b,-681.6,0.556,0.089,Kiki_8hr_a03.csv,
kiki,3356,800.0,68.0,a,b,-481.6,0.602,0.100,Kiki_8hr_a05.csv,
kiki,3356,800.0,68.0,a,b,-281.6,0.634,0.110,Kiki_8hr_a07.csv,
kiki,3356,800.0,68.0,a,b,-81.6,0.465,0.084,Kiki_8hr_a09.csv,
kiki,3356,800.0,68.0,a,b,68.4,0.438,0.081,Kiki_8hr_a1011.csv,
kiki,3356,800.0,68.0,a,b,318.4,0.514,0.099,Kiki_8hr_a13.csv,
kiki,3356,800.0,68.0,a,b,518.4,0.471,0.094,Kiki_8hr_a15.csv,
kiki,3356,800.0,68.0,a,b,718.4,0.494,0.102,Kiki_8hr_a17.csv,
kiki,3356,800.0,68.0,a,b,818.4,0.453,0.095,Kiki_8hr_a18.csv,
kiki,3356,800.0,68.0,a,b,918.4,0.448,0.096,Kiki_8hr_a19.csv,
kiki,3356,800.0,68.0,a,b,981.6,0.399,0.086,Kiki_8hr_a20.csv,
kiki,3356,800.0,68.0,b,c,-486.5,0.406,0.051,Kiki_8hr_c01.csv,
kiki,3356,800.0,68.0,b,c,-386.5,0.686,0.087,Kiki_8hr_c02.csv,
kiki,3356,800.0,68.0,b,c,-286.5,0.684,0.088,Kiki_8hr_c03.csv,
kiki,3356,800.0,68.0,b,c,-186.5,0.679,0.088,Kiki_8hr_c04.csv,
kiki,3356,800.0,68.0,b,c,-86.5,0.677,0.089,Kiki_8hr_c05.csv,
kiki,3356,800.0,68.0,b,c,13.5,0.693,0.092,Kiki_8hr_c06.csv,
kiki,3356,800.0,68.0,b,c,113.5,0.749,0.100,Kiki_8hr_c07.csv,
kiki,3356,800.0,68.0,b,c,213.5,0.674,0.091,Kiki_8hr_c08.csv,
kiki,3356,800.0,68.0,b,c,313.5,0.665,0.090,Kiki_8hr_c09.csv,
kiki,3356,800.0,68.0,b,c,413.5,0.660,0.090,Kiki_8hr_c10.csv,
kiki,3356,800.0,68.0,b,c,513.5,0.695,0.096,Kiki_8hr_c11.csv,
kiki,3356,800.0,68.0,b,c,613.5,0.567,0.079,Kiki_8hr_c12.csv,
kiki,3356,800.0,68.0,c,b,-596.9,0.347,0.068,Kiki_8hr_b01.csv,
kiki,3356,800.0,68.0,c,b,-496.9,0.552,0.104,Kiki_8hr_b02.csv,
kiki,3356,800.0,68.0,c,b,-396.9,0.621,0.113,Kiki_8hr_b03.csv,
kiki,3356,800.0,68.0,c,b,-296.9,0.535,0.094,Kiki_8hr_b04.csv,
kiki,3356,800.0,68.0,c,b,-196.9,0.623,0.106,Kiki_8hr_b05.csv,
kiki,3356,800.0,68.0,c,b,-96.9,0.667,0.110,Kiki_8hr_b06.csv,
kiki,3356,800.0,68.0,c,b,3.1,0.714,0.113,Kiki_8hr_b07.csv,
kiki,3356,800.0,68.0,c,b,103.1,0.618,0.094,Kiki_8hr_b08.csv,
kiki,3356,800.0,68.0,c,b,203.1,0.819,0.120,Kiki_8hr_b09.csv,
kiki,3356,800.0,68.0,c,b,303.1,0.625,0.088,Kiki_8hr_b10.csv,
kiki,3356,800.0,68.0,c,b,403.1,0.838,0.112,Kiki_8hr_b11.csv,
kiki,3356,800.0,68.0,c,b,503.1,0.741,0.095,Kiki_8hr_b12.csv,
kiki,3356,1000.0,68.0,a,b,-981.6,0.568,0.051,Kiki_1000C_3hr_a01.csv,
kiki,3356,1000.0,68.0,a,b,-881.6,0.765,0.068,Kiki_1000C_3hr_a02.csv,
kiki,3356,1000.0,68.0,a,b,-681.6,0.811,0.073,Kiki_1000C_3hr_a03.csv,
kiki,3356,1000.0,68.0,a,b,-481.6,0.816,0.074,Kiki_1000C_3hr_a05.csv,
kiki,3356,1000.0,68.0,a,b,-281.6,0.883,0.081,Kiki_1000C_3hr_a07.csv,
kiki,3356,1000.0,68.0,a,b,-81.6,0.788,0.073,Kiki_1000C_3hr_a09.csv,
